"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.taskAnswers","Approve","Reject"
"3J9L0X0VEMF2G8S18O4PUI92M0W9W1","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","32RIADZIS0XBZ53AXQ3Y55QNEQ4S4E","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:41:08 PST 2021","Thu Mar 11 12:44:00 PST 2021","Sun Mar 14 13:44:00 PDT 2021","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","This course offers a great refresher of the FUNDAMENTALS of Linear Algebra , Calculus and Probability. Do note the strong emphasis on fundamentals. All lectures are well produced and the material put forward in an unambiguous and layman language. The concepts presented are very easy to grasp , all thanks to the brilliant efforts of professor Bendich and professor .This course , along with another course on Calculus would serve as a great starting point for all data science enthusiasts and I strongly recommend it to everyone.","[{""category"":{""labels"":[""Usefulness"",""Difficulty""]}}]"
"3J9L0X0VEMF2G8S18O4PUI92M0W9W1","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","3MB8LZR5BNM99UXNY9TD001OJIMKLI","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:40:59 PST 2021","Thu Mar 11 12:47:12 PST 2021","Sun Mar 14 13:47:12 PDT 2021","","","","373","100% (2/2)","100% (2/2)","100% (2/2)","This course offers a great refresher of the FUNDAMENTALS of Linear Algebra , Calculus and Probability. Do note the strong emphasis on fundamentals. All lectures are well produced and the material put forward in an unambiguous and layman language. The concepts presented are very easy to grasp , all thanks to the brilliant efforts of professor Bendich and professor .This course , along with another course on Calculus would serve as a great starting point for all data science enthusiasts and I strongly recommend it to everyone.","[{""category"":{""labels"":[""Course delivery""]}}]"
"3J9L0X0VEMF2G8S18O4PUI92M0W9W1","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","3TAYZSBPLT11WRONTCKACQTPUC8S2I","A1U6FHP7KMKFIB","Submitted","Thu Mar 11 12:41:07 PST 2021","Thu Mar 11 12:41:25 PST 2021","Sun Mar 14 13:41:25 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","This course offers a great refresher of the FUNDAMENTALS of Linear Algebra , Calculus and Probability. Do note the strong emphasis on fundamentals. All lectures are well produced and the material put forward in an unambiguous and layman language. The concepts presented are very easy to grasp , all thanks to the brilliant efforts of professor Bendich and professor .This course , along with another course on Calculus would serve as a great starting point for all data science enthusiasts and I strongly recommend it to everyone.","[{""category"":{""labels"":[""Content""]}}]"
"3QE4DGPGCY45MGWPCO4GR7CY6KSG4D","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","352YTHGRO36M9WPUMWRZ1RJL5GO4H8","A2JJF5OFND2KL5","Submitted","Thu Mar 11 12:40:37 PST 2021","Thu Mar 11 14:25:13 PST 2021","Sun Mar 14 15:25:13 PDT 2021","","","","6276","0% (0/0)","0% (0/0)","0% (0/0)","Knowledge Tranferring wa very good, good information on animal welfare and on behavior part learned about pet animal, dometic and wildlife wa great my favorite part it wa","[{""category"":{""labels"":[""Content""]}}]"
"3QE4DGPGCY45MGWPCO4GR7CY6KSG4D","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","35LDD5557IXTFCF8YLUS0DGDJNCKMK","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:41:01 PST 2021","Thu Mar 11 12:41:59 PST 2021","Sun Mar 14 13:41:59 PDT 2021","","","","58","100% (11/11)","100% (11/11)","100% (11/11)","Knowledge Tranferring wa very good, good information on animal welfare and on behavior part learned about pet animal, dometic and wildlife wa great my favorite part it wa","[{""category"":{""labels"":[""Course delivery"",""Content""]}}]"
"3QE4DGPGCY45MGWPCO4GR7CY6KSG4D","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","3P59JYT76TD2BR12ICP0MVPBWWN2TK","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 13:12:14 PST 2021","Thu Mar 11 13:28:51 PST 2021","Sun Mar 14 14:28:51 PDT 2021","","","","997","100% (8/8)","100% (8/8)","100% (8/8)","Knowledge Tranferring wa very good, good information on animal welfare and on behavior part learned about pet animal, dometic and wildlife wa great my favorite part it wa","[{""category"":{""labels"":[""Difficulty""]}}]"
"31MBOZ6PBVKO3CN5GU7ENXTUUEVCLS","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","37QW5D2ZROFCI6QC9TTBMH6SGC0S8L","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:41:13 PST 2021","Thu Mar 11 12:47:44 PST 2021","Sun Mar 14 13:47:44 PDT 2021","","","","391","100% (2/2)","100% (2/2)","100% (2/2)","It was really nice to learn about English Legal System","[{""category"":{""labels"":[]}}]"
"31MBOZ6PBVKO3CN5GU7ENXTUUEVCLS","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","3DY4FPOOA9HYS3MC2X4GOLL458IRV1","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 15:41:08 PST 2021","Thu Mar 11 15:48:41 PST 2021","Sun Mar 14 16:48:41 PDT 2021","","","","453","100% (8/8)","100% (8/8)","100% (8/8)","It was really nice to learn about English Legal System","[{""category"":{""labels"":[]}}]"
"31MBOZ6PBVKO3CN5GU7ENXTUUEVCLS","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:24 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:24 PDT 2021","","","3KIBXJ1WDDNHFF0KB195SH5IENRKOZ","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:41:06 PST 2021","Thu Mar 11 12:43:51 PST 2021","Sun Mar 14 13:43:51 PDT 2021","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","It was really nice to learn about English Legal System","[{""category"":{""labels"":[""Workload"",""Content""]}}]"
"3DTJ4WT8CK8N5ZONRM4IL04VUZGEZ6","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","33NF62TLXRV3E49NVOH0KLOWFUJKJK","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:55:22 PST 2021","Thu Mar 11 12:55:48 PST 2021","Sun Mar 14 13:55:48 PDT 2021","","","","26","100% (11/11)","100% (11/11)","100% (11/11)","amazing course highly recommending.","[{""category"":{""labels"":[""Course delivery""]}}]"
"3DTJ4WT8CK8N5ZONRM4IL04VUZGEZ6","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","3J88R45B2OR5KFBSPK197BIAK12XPI","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:41:10 PST 2021","Thu Mar 11 12:44:12 PST 2021","Sun Mar 14 13:44:12 PDT 2021","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","amazing course highly recommending.","[{""category"":{""labels"":[""Usefulness""]}}]"
"3DTJ4WT8CK8N5ZONRM4IL04VUZGEZ6","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","3MYYFCXHJB0890UJ2Q9HGR7KQGB4G9","A2BNQ8VAMP3ZYO","Submitted","Thu Mar 11 12:40:37 PST 2021","Thu Mar 11 13:17:44 PST 2021","Sun Mar 14 14:17:44 PDT 2021","","","","2227","100% (1/1)","100% (1/1)","100% (1/1)","amazing course highly recommending.","[{""category"":{""labels"":[""Workload"",""Course delivery""]}}]"
"3AFT28WXMMVNM0C2LWJSQHVJ2OKIOH","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","32RIADZIS0XBZ53AXQ3Y55QNER54ST","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:41:11 PST 2021","Thu Mar 11 12:42:25 PST 2021","Sun Mar 14 13:42:25 PDT 2021","","","","74","100% (11/11)","100% (11/11)","100% (11/11)","The course is very relevant for students interested in gaining knowledge on inferential statistics. Its quite comprehensive and there's use of relevant examples. Presentation is great.","[{""category"":{""labels"":[""Content""]}}]"
"3AFT28WXMMVNM0C2LWJSQHVJ2OKIOH","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","37ZHEEHM64F4YB0E9904092LDDW73O","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:41:18 PST 2021","Thu Mar 11 12:48:05 PST 2021","Sun Mar 14 13:48:05 PDT 2021","","","","407","100% (2/2)","100% (2/2)","100% (2/2)","The course is very relevant for students interested in gaining knowledge on inferential statistics. Its quite comprehensive and there's use of relevant examples. Presentation is great.","[{""category"":{""labels"":[]}}]"
"3AFT28WXMMVNM0C2LWJSQHVJ2OKIOH","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","3WYP994K1FKMAEJXFKO2KPY2R376YU","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:41:10 PST 2021","Thu Mar 11 12:44:28 PST 2021","Sun Mar 14 13:44:28 PDT 2021","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","The course is very relevant for students interested in gaining knowledge on inferential statistics. Its quite comprehensive and there's use of relevant examples. Presentation is great.","[{""category"":{""labels"":[""Usefulness""]}}]"
"3PR3LXCWTMSH58XRIT0BW1N9V229XU","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","3C6FJU71TYM7CP9YB2M50VCIUOOUYH","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:40:55 PST 2021","Thu Mar 11 12:47:08 PST 2021","Sun Mar 14 13:47:08 PDT 2021","","","","373","100% (2/2)","100% (2/2)","100% (2/2)","Really enjoyed finding out about a part of art history I had known and greatly enjoyed trying out the well explained (surprisingly complex!) techniques.","[{""category"":{""labels"":[]}}]"
"3PR3LXCWTMSH58XRIT0BW1N9V229XU","3R4WH3MP1SLEXL1OLHHH8YCFYB5P1R","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.03","Thu Mar 11 12:40:25 PST 2021","3","BatchId:4364092;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:40:25 PDT 2021","","","3LRKMWOKBDAYX3A1O4EI8JQSHS92Z0","A2MTOSH583K270","Submitted","Thu Mar 11 12:41:00 PST 2021","Thu Mar 11 12:42:02 PST 2021","Sun Mar 14 13:42:02 PDT 2021","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","Really enjoyed finding out about a part of art history I had known and greatly enjoyed trying out the well explained (surprisingly complex!) techniques.","[{""category"":{""labels"":[""Difficulty""]}}]"
